NAME,CORE MATCHES,% CORE FAMILIES,% NON-CORE,GENOME LENGTH,N50,NO. CONTIGS,NON-ATCG,% GC CONTENT
ERS3400467,3282,99.9,24.2,4740370,206364,49,12,52.1
ERS3400262,3283,100,25.5,4825816,217881,136,8754,52.0
ERS3400090,3283,100,23.9,4724218,210530,48,22,52.1
ERS3400343,3283,100,25.9,4850398,217873,53,409,52.0
ERS3400142,3282,99.9,24.2,4739830,204527,53,0,52.1
ERS3400346,3283,100,24.2,4743170,218056,44,172,52.1
ERS3400556,3277,99.8,25.7,4829036,222003,47,195,52.0
ERS3400212,3283,100,23.9,4722046,210546,49,1,52.1
ERS3400593,3284,100,26.0,4856935,206321,67,3361,52.0
ERS3399792,3281,99.9,24.2,4735915,204930,49,161,52.1
ERS3400444,3282,99.9,24.2,4740532,206316,49,23,52.1
ERS3399943,3284,100,25.4,4818852,210499,55,24,52.0
ERS3400196,3289,100,25.6,4830978,210501,69,838,52.0
ERS3400333,3283,100,23.9,4722739,210492,47,83,52.1
ERS3400337,3283,100,26.0,4858463,206391,59,352,52.0
ERS3400067,3283,100,24.2,4743132,206308,53,3,52.1
ERS3400152,3283,100,25.5,4818849,205082,65,170,52.0
ERS3400271,3284,100,24.0,4726972,217927,45,58,52.0
ERS3400115,3282,99.9,24.9,4783186,204370,60,1,52.0
ERS3399941,3283,100,26.0,4856963,210499,55,1,52.0
ERS3400277,3283,99.9,24.2,4740421,204529,54,164,52.1
ERS3400183,3283,100,26.0,4858577,217923,57,40,52.0
ERS3399763,3282,99.9,24.2,4739785,204533,51,99,52.1
ERS3400430,3281,99.9,25.8,4836102,210499,48,566,52.0
ERS3400005,3282,99.9,24.2,4739878,206322,51,122,52.1
ERS3399915,3284,100,24.0,4726801,217879,46,2,52.0
ERS3400110,3282,99.9,24.2,4740635,206342,51,173,52.1
ERS3400249,3283,99.9,24.2,4739510,204527,54,1,52.1
ERS3400323,3283,100,23.9,4720871,204269,54,2,52.1
ERS3399894,3282,99.9,24.9,4782077,204525,64,2250,52.0
ERS3400342,3283,100,25.7,4834329,217879,53,1013,52.0
ERS3399951,3283,100,26.0,4858523,217881,56,130,52.0
ERS3400492,3282,99.9,25.7,4834209,217881,50,101,52.0
ERS3400263,3282,99.9,24.2,4739886,204521,55,191,52.1
ERS3399879,3282,99.9,24.2,4738414,204366,55,0,52.1
ERS3400328,3283,100,26.0,4857898,217881,55,22,52.0
ERS3400240,3283,100,25.7,4836451,206341,114,7961,52.0
ERS3400376,3282,99.9,24.2,4741261,206316,45,174,52.1
ERS3400520,3282,99.9,25.5,4819539,210499,54,49,52.0
ERS3400047,3282,99.9,24.2,4740718,206322,51,43,52.1
ERS3400335,3282,99.9,24.2,4739555,204519,54,0,52.1
ERS3399796,3281,99.9,24.2,4737481,204371,51,81,52.1
ERS3400731,3284,100,25.1,4800132,206108,49,173,52.1
ERS3400124,3282,99.9,24.2,4740447,204358,54,0,52.1
ERS3400652,3283,100,26.0,4857240,217881,56,201,52.0
ERS3400116,3282,99.9,24.2,4741305,206356,49,118,52.1
ERS3399841,3282,99.9,24.2,4738873,204366,49,392,52.1
ERS3400125,3283,100,23.9,4722482,204424,51,105,52.1
ERS3400126,3282,99.9,26.1,4857035,217881,60,674,52.0
ERS3400256,3283,100,24.2,4743412,210495,46,3,52.1
ERS3400226,3283,100,25.6,4831821,217928,130,1176,52.0
ERS3399859,3282,99.9,24.2,4740078,206358,50,0,52.1
ERS3400495,3283,100,24.0,4726707,230312,42,93,52.1
ERS3400280,3283,100,26.0,4857435,217880,56,162,52.0
ERS3400558,3283,100,24.4,4753154,222138,52,17,52.1
ERS3400330,3283,100,26.0,4857421,210493,55,138,52.0
ERS3400334,3282,99.9,24.2,4739177,204527,53,0,52.1
ERS3400144,3282,99.9,26.0,4856719,217876,58,966,52.0
ERS3400437,3282,99.9,24.4,4750284,217881,54,380,52.1
ERS3400121,3283,100,25.7,4834394,217877,46,101,52.0
ERS3400210,3281,99.9,24.2,4736764,206424,53,2,52.1
ERS3400541,3282,99.9,24.2,4741388,206356,49,11,52.1
ERS3399970,3283,100,23.9,4720819,185542,52,31,52.1
ERS3399771,3283,100,23.9,4721910,210494,45,353,52.1
ERS3399897,3283,100,26.0,4857957,217864,57,692,52.0
ERS3400283,3283,100,26.0,4856993,217881,51,126,52.0
ERS3400204,3283,100,24.4,4750270,217881,55,60,52.1
ERS3400344,3283,100,25.9,4850076,217881,50,108,52.0
ERS3400250,3283,100,25.6,4831653,217927,107,3140,52.0
ERS3400296,3276,99.8,24.0,4716190,217913,47,1,52.0
ERS3400488,3283,100,24.3,4744229,210501,50,101,52.1
ERS3400681,3282,99.9,24.2,4738225,167479,60,3,52.1
ERS3400615,3282,99.9,24.2,4742233,206393,50,24,52.1
ERS3400019,3282,99.9,25.3,4810694,204523,73,3560,52.0
ERS3400208,3283,100,23.9,4722897,210494,47,222,52.1
ERS3400483,3281,99.9,24.2,4738911,206374,49,21,52.1
ERS3400419,3283,100,24.4,4750201,210497,54,61,52.1
ERS3400318,3283,100,26.0,4856883,217881,54,274,52.0
ERS3348134,3284,100,24.5,4759714,223282,36,58,52.0
ERS3348158,3284,100,24.5,4760051,217951,34,77,52.0
ERS3348176,3284,100,24.0,4728489,217956,37,72,52.0
ERS3348156,3284,100,24.5,4760875,223282,36,5,52.0
ERS3348160,3284,100,24.5,4760775,217967,37,2,52.0
ERS3348157,3284,100,24.5,4760261,218051,37,3,52.0
ERS3348167,3284,100,25.7,4837656,223282,35,49,52.0
ERS1810747,3274,99.7,26.6,4884414,206322,42,1,52.0
ERS3369965,3286,99.9,25.1,4797144,206340,42,346,52.0
ERS3369931,3283,100,25.9,4850055,204435,45,344,52.0
ERS1810840,3289,100,25.4,4822226,206304,53,440,52.0
ERS1810858,3284,100,24.0,4727337,220926,39,42,52.0
ERS3369898,3282,99.9,24.2,4741248,185528,48,346,52.1
ERS1810752,3283,100,26.0,4857599,206430,47,345,52.0
ERS1810834,3274,99.7,26.0,4842701,218080,45,3,52.1
ERS1810857,3282,99.9,24.2,4740228,204436,41,346,52.1
ERS1810844,3282,99.9,23.6,4702537,206414,43,344,52.1
ERS1810823,3281,99.9,24.2,4737700,185468,43,345,52.1
ERS3369951,3283,100,23.9,4723004,206340,47,344,52.1
ERS1810846,3281,99.9,27.4,4942369,175993,59,345,51.8
ERS1810863,3283,100,25.6,4828140,217978,46,1,52.0
ERS1810821,3282,99.9,25.4,4818054,185528,47,345,52.0
ERS3369980,3283,100,25.7,4833374,206419,43,344,52.0
ERS1810739,3283,100,26.0,4856805,204435,53,345,52.0
ERS1810764,3283,100,23.9,4722110,206352,40,1,52.1
ERS3369935,3286,99.9,26.7,4904616,204363,47,345,52.0
ERS1810748,3283,100,26.0,4858009,204435,50,345,52.0
ERS1810762,3282,99.9,24.2,4740517,206525,46,345,52.1
ERS1810766,3283,100,26.0,4856503,204435,50,344,52.0
ERS1810778,3283,100,26.0,4856973,206455,49,375,52.0
ERS1810792,3283,100,26.1,4864033,206430,69,468,52.0
ERS3369969,3283,100,26.0,4856691,217991,45,345,52.0
ERS1810807,3282,99.9,27.3,4941180,202248,56,355,51.8
ERS1810728,3286,99.9,26.7,4903358,204363,46,344,52.0
ERS1810730,3283,100,26.0,4858948,217942,49,345,52.0
ERS1810822,3283,100,23.9,4723339,206358,39,345,52.1
ERS1810790,3283,100,26.0,4856068,206479,47,344,52.0
ERS1810735,3283,100,26.1,4859705,204386,54,344,52.0
ERS3369974,3281,99.9,24.2,4737474,220819,42,345,52.1
ERS3369941,3274,99.7,26.0,4842071,218080,42,376,52.1
ERS1810820,3282,99.9,25.4,4816347,185479,48,345,52.0
ERS3369907,3282,99.9,24.2,4740879,185528,48,345,52.1
ERS3369994,3281,99.9,24.2,4737196,204434,43,344,52.1
ERS1810783,3283,100,26.0,4856371,206479,44,344,52.0
ERS1810859,3282,99.9,24.9,4783274,217930,45,345,52.0
ERS1810743,3283,100,26.0,4855519,204386,49,344,52.0
ERS1810867,3283,100,26.0,4856924,217991,48,385,52.0
ERS1810782,3274,99.7,26.0,4841826,206346,48,345,52.1
ERS1810749,3283,100,26.0,4857754,204439,51,355,52.0
ERS1810804,3282,99.9,24.2,4740104,245191,42,345,52.1
ERS1810759,3283,100,26.0,4857807,204435,53,344,52.0
ERS1810771,3283,100,26.0,4857067,204435,47,345,52.0
ERS3369958,3289,100,25.4,4821851,207388,50,784,52.0
ERS3369938,3283,100,25.9,4852135,252726,40,344,52.0
ERS1810776,3283,100,26.0,4856231,204435,52,344,52.0
ERS3369948,3282,99.9,24.2,4740383,185479,49,345,52.1
ERS1810732,3283,100,24.4,4751190,250428,48,344,52.1
ERS1810865,3282,99.9,24.9,4783736,172201,50,345,52.0
ERS3369920,3283,100,25.4,4814267,165364,49,0,52.0
ERS3369991,3283,100,26.0,4855753,217991,45,344,52.0
ERS3369921,3283,100,23.9,4722001,206340,40,344,52.1
ERS1810861,3283,100,23.9,4721369,206340,42,344,52.1
ERS3369963,3283,100,27.3,4943258,175992,59,345,51.8
ERS1810833,3282,99.9,23.6,4704181,206414,41,345,52.1
ERS1810757,3283,100,25.2,4803815,206128,48,594,52.1
ERS3369912,3282,99.9,25.9,4847348,206492,45,345,52.0
ERS1810852,3282,99.9,25.3,4807159,184965,65,1258,51.9
ERS1810862,3283,100,23.9,4723644,206352,47,2,52.1
ERS3369981,3274,99.7,26.0,4841766,218080,44,345,52.1
ERS1810784,3282,99.9,24.2,4740998,204435,48,345,52.1
ERS3369937,3273,99.7,26.0,4841891,210482,41,345,52.1
ERS1810845,3282,99.9,24.9,4784793,185479,47,348,52.0
ERS1810796,3283,100,24.3,4743615,220826,40,358,52.1
ERS1810798,3283,100,25.9,4850579,206479,49,345,52.0
ERS3369972,3283,100,26.0,4855869,217991,46,345,52.0
ERS1810843,3282,99.9,24.2,4739518,185528,41,345,52.1
ERS1810746,3282,99.9,24.2,4741599,185528,45,344,52.1
ERS3369966,3274,99.7,26.0,4841441,218080,45,345,52.1
ERS1810733,3287,100,26.7,4905300,204363,41,355,52.0
ERS1810785,3283,100,26.0,4857484,204435,50,345,52.0
ERS1810779,3283,100,26.0,4856145,206479,49,344,52.0
ERS1810765,3283,100,23.9,4722152,204258,46,1,52.1
ERS1810795,3282,99.9,24.2,4740237,185479,45,345,52.1
ERS1810801,3282,99.9,24.2,4741410,207460,43,346,52.1
ERS1810808,3289,100,25.4,4822581,206304,53,927,52.0
ERS1810800,3274,99.7,26.0,4843202,217893,42,4,52.1
ERS1810754,3283,100,26.0,4857070,206430,48,344,52.0
ERS1810824,3286,99.9,25.1,4796319,206334,46,344,52.0
ERS1810786,3284,100,25.4,4818245,217991,43,344,52.0
ERS1810837,3282,99.9,26.0,4856506,204434,49,344,52.0
ERS1810809,3282,99.9,25.4,4816220,206426,46,344,52.0
ERS1810805,3283,100,23.9,4721484,204258,46,344,52.1
ERS1810729,3283,100,26.0,4858574,250358,48,345,52.0
ERS3369992,3281,99.9,24.2,4737061,204434,42,1,52.1
ERS1810791,3283,100,26.0,4857375,204435,49,345,52.0
ERS3369905,3282,99.9,24.2,4740832,185528,41,346,52.1
ERS1810793,3282,99.9,24.2,4737767,217887,41,344,52.1
ERS1810832,3282,99.9,23.6,4703366,204367,43,347,52.1
ERS3369996,3274,99.7,26.0,4841122,206346,46,365,52.1
ERS1810720,3283,100,26.1,4860544,214973,55,344,52.0
ERS3369903,3282,99.9,24.2,4740861,185479,44,345,52.1
ERS3369956,3284,100,23.9,4722340,206352,45,344,52.1
ERS3369982,3282,99.9,25.9,4846968,185528,46,345,52.0
ERS1810769,3283,100,26.0,4855486,204435,47,344,52.0
ERS1810802,3274,99.7,26.0,4841558,220830,43,365,52.1
ERS3369926,3283,100,25.9,4852157,217942,41,344,52.0
ERS3369978,3283,100,26.0,4858437,206479,50,345,52.0
ERS1810751,3284,100,23.9,4725705,217991,37,345,52.0
ERS3369950,3281,99.9,24.2,4736491,204434,42,344,52.1
ERS3369909,3281,99.9,24.2,4738171,204434,43,1,52.1
ERS3369989,3282,99.9,24.2,4739099,206468,43,345,52.1
ERS3369979,3283,100,23.9,4722890,237382,43,2,52.1
ERS1810773,3283,100,26.0,4856729,206479,47,344,52.0
ERS3369954,3283,100,24.0,4726766,204258,56,344,52.1
ERS1810738,3283,100,26.0,4858124,217921,52,544,52.0
ERS1810736,3284,100,25.5,4821318,204435,50,344,52.0
ERS1810767,3283,100,23.9,4722815,215121,45,345,52.1
ERS3369936,3280,99.9,25.9,4836367,213395,42,344,52.0
ERS3369906,3282,99.9,25.4,4818378,245050,41,344,52.0
ERS1810758,3282,99.9,24.2,4742494,186424,45,347,52.1
ERS1810814,3283,100,24.0,4726590,204435,44,344,52.0
ERS1810740,3283,100,25.5,4818946,216480,43,344,52.0
ERS3369977,3282,99.9,25.4,4817087,204386,49,345,52.0
ERS1810806,3283,100,24.0,4726481,206449,44,344,52.0
ERS3369953,3283,100,23.9,4721331,206340,47,344,52.1
ERS1810810,3283,100,25.9,4850715,204434,48,345,52.0
ERS3369910,3283,100,23.9,4722869,217707,47,1,52.1
ERS1810831,3283,100,25.7,4834807,217991,44,344,52.0
ERS1810799,3289,100,25.4,4822862,204363,52,789,52.0
ERS1810855,3283,100,25.6,4829424,204258,47,2,52.0
ERS1810811,3282,99.9,24.2,4739370,204435,41,344,52.1
ERS3369973,3284,100,25.4,4819599,217991,39,345,52.0
ERS1810848,3289,100,25.4,4822301,204345,51,856,52.0
ERS1810741,3283,100,26.0,4857678,252726,47,344,52.0
ERS3369960,3283,100,23.9,4722990,206352,47,1,52.1
ERS1810774,3279,99.8,27.4,4942346,161326,58,344,51.8
ERS1810827,3274,99.7,24.3,4734572,207388,48,355,52.1
ERS3369957,3283,100,26.0,4857254,252647,44,355,52.0
ERS3369930,3281,99.9,24.3,4742267,348348,33,344,52.1
ERS1810853,3283,100,26.0,4856138,206479,46,345,52.0
ERS1810770,3283,100,26.0,4856756,217991,44,359,52.0
ERS3369925,3283,100,26.0,4856715,206430,46,344,52.0
ERS1810850,3283,100,25.5,4817843,206400,44,344,52.0
ERS3369924,3284,100,27.3,4943425,221154,47,344,51.8
ERS1810842,3282,99.9,24.2,4739876,185479,45,345,52.1
ERS3369987,3281,99.9,25.5,4816787,185528,46,344,52.0
ERS1810854,3283,100,23.9,4724139,217707,44,2,52.1
ERS1810750,3284,100,25.1,4798022,219133,40,0,52.1
ERS3369932,3283,100,26.0,4858162,220926,49,356,52.0
ERS1810775,3283,100,26.0,4856308,204435,47,345,52.0
ERS3369945,3282,99.9,25.4,4817031,185528,51,345,52.0
ERS1810812,3282,99.9,25.4,4816701,185528,47,346,52.0
ERS1810851,3282,99.9,24.2,4741600,204435,44,346,52.1
ERS3369933,3283,100,26.0,4858500,204386,50,363,52.0
ERS3369971,3283,100,24.2,4741730,206759,41,344,52.0
ERS1810761,3282,99.9,24.2,4740546,172125,47,345,52.1
ERS1810836,3283,100,25.7,4833801,217991,41,344,52.0
ERS3369934,3289,100,24.8,4785057,204364,50,344,52.1
ERS1810841,3283,100,23.9,4723081,206352,44,406,52.1
ERS3369984,3282,99.9,24.2,4740739,167492,50,345,52.1
ERS1810813,3283,100,24.3,4745005,218098,39,345,52.1
ERS3369902,3284,100,25.4,4820319,250363,40,355,52.0
ERS1810828,3283,100,23.9,4722143,204258,44,1,52.1
ERS3369995,3281,99.9,24.2,4737150,218016,41,345,52.1
ERS1810727,3283,100,27.4,4951976,204435,53,345,51.8
ERS1810763,3282,99.9,26.1,4858274,204435,47,345,52.0
ERS1810737,3283,100,26.0,4857359,217991,49,344,52.0
ERS3369919,3283,100,25.4,4817646,171991,48,0,52.0
ERS1810860,3282,99.9,25.4,4818182,206511,50,346,52.0
ERS3369914,3283,100,23.9,4722140,206888,43,1,52.1
ERS3369967,3274,99.7,26.0,4841888,206346,43,374,52.1
ERS3369983,3282,99.9,24.4,4749980,217991,44,345,52.1
ERS3369904,3283,100,23.9,4721732,204262,44,351,52.1
ERS3369952,3282,99.9,25.4,4816410,185479,49,355,52.0
ERS1810722,3283,100,26.0,4855209,204435,49,483,52.0
ERS1810756,3274,99.7,26.6,4885944,206322,47,2,52.0
ERS3369915,3282,99.9,23.9,4724222,206340,48,345,52.1
ERS1810868,3283,100,26.0,4857720,252726,43,345,52.0
ERS1810721,3282,99.9,24.3,4744796,204367,49,662,52.1
ERS3369968,3281,99.9,24.2,4738092,206448,45,1,52.1
ERS1810835,3283,100,25.7,4835107,204435,47,345,52.0
ERS3369962,3283,100,23.9,4724744,206340,54,344,52.1
ERS3369908,3283,100,23.9,4722389,206340,45,345,52.1
ERS3369916,3282,99.9,24.2,4740312,204367,43,346,52.1
ERS3369961,3283,100,23.9,4722235,206340,46,345,52.1
ERS1810794,3274,99.7,24.3,4734861,206334,45,345,52.1
ERS1810753,3283,100,26.0,4855989,206430,44,344,52.0
ERS3369986,3282,99.9,23.9,4722186,230306,43,345,52.1
ERS1810829,3283,100,23.9,4722105,206352,45,344,52.1
ERS1810731,3283,100,26.0,4854198,206479,49,344,52.0
ERS1810856,3284,100,24.0,4726874,217991,39,344,52.0
ERS3369955,3283,100,23.9,4722047,204258,45,344,52.1
ERS1810803,3283,100,23.9,4722316,210507,39,1,52.1
ERS3369917,3282,99.9,25.4,4815924,185528,49,344,52.0
ERS3369964,3274,99.7,24.3,4736090,207388,45,387,52.1
ERS1810726,3284,100,27.3,4940727,204435,50,344,51.8
ERS1810839,3282,99.9,23.9,4717886,206635,43,344,52.1
ERS3369993,3282,99.9,24.2,4741119,185528,42,347,52.1
ERS3369918,3282,99.9,24.2,4739932,204435,50,344,52.1
ERS1810816,3283,100,26.0,4857804,206479,49,345,52.0
ERS3369985,3283,100,26.0,4857187,217991,47,345,52.0
ERS1810849,3281,99.9,24.2,4735729,206356,43,532,52.1
ERS3369970,3283,100,25.9,4849702,204435,46,344,52.0
ERS1810742,3283,100,26.0,4855907,206449,46,344,52.0
ERS3369927,3284,100,25.4,4819108,204435,43,344,52.0
ERS1810777,3281,99.9,27.3,4940703,181528,60,344,51.8
ERS3369949,3283,100,23.9,4721343,217707,41,344,52.1
ERS1810734,3283,100,26.0,4857723,206430,47,345,52.0
ERS1810826,3282,99.9,23.9,4720358,186436,44,345,52.1
ERS5447091,3283,100,26.0,4859015,217881,55,1997,52.0
XDR3,3282,99.9,25.6,4824377,161267,81,490,52.0
XDR17,3282,99.9,25.6,4824054,161262,74,491,52.0
XDR26,3283,100,25.5,4824885,153715,86,483,52.0
XDR9,3283,100,25.5,4820925,153715,76,968,52.0
XDR28,3279,99.8,25.6,4821687,204323,92,680,52.0
XDR19,3281,99.9,25.5,4820015,161262,86,584,52.0
XDR1,3283,100,25.5,4826458,161267,78,292,52.0
XDR18,3281,99.9,25.6,4822069,177464,86,686,52.0
XDR23,3280,99.9,25.6,4823086,161267,88,772,52.0
XDR24,3279,99.8,25.6,4820263,161267,97,680,52.0
XDR6,3282,99.9,25.6,4823668,161267,80,582,52.0
XDR35,3279,99.8,25.5,4819170,161267,90,590,52.0
XDR4,3281,99.9,25.5,4822316,174936,91,387,52.0
XDR2,3281,99.9,26.5,4883942,161263,145,873,51.9
XDR30,3279,99.8,25.6,4823558,153715,88,687,52.0
XDR10,3282,99.9,25.6,4824397,161266,74,397,52.0
XDR16,3280,99.9,25.6,4822431,204323,96,577,52.0
XDR27,3282,99.9,25.6,4825660,161267,85,691,52.0
XDR13,3280,99.9,25.6,4823230,161267,92,686,52.0
XDR22,3277,99.8,25.6,4819288,161267,91,878,52.0
XDR11,3283,100,25.6,4831811,174692,88,786,52.0
XDR5,3280,99.9,25.6,4820749,204323,85,587,52.0
XDR21,3278,99.8,25.7,4822261,204323,92,788,52.0
XDR25,3283,100,25.5,4823972,153715,85,780,52.0
XDR31,3278,99.8,25.6,4818146,153715,109,579,52.0
XDR15,3282,99.9,25.6,4826735,149339,90,679,52.0
RR051,3283,100,24.5,4762028,174716,63,600,52.0
SalBs19,3281,99.9,25.5,4818650,144606,79,710,52.0
892742,3273,99.7,25.6,4813055,65748,138,523,52.1
885163,3282,99.9,25.5,4817668,174684,71,506,52.0
812070,3283,100,25.4,4817563,185335,70,680,52.0
672574,3281,99.9,25.6,4819896,149291,79,589,52.0
690325,3282,99.9,25.5,4820249,153667,74,390,52.0
824393,3282,99.9,25.5,4817548,161218,71,585,52.0
884427,3283,100,24.5,4762343,153667,67,501,52.0
680084,3282,99.9,25.5,4818328,149233,77,392,52.0
782094,3282,99.9,25.5,4817722,153667,75,387,52.0
882861,3283,100,25.4,4819957,144684,78,785,52.0
800602,3282,99.9,24.3,4742118,153667,63,591,52.0
730973,3283,100,25.4,4818519,153667,73,698,52.0
818193,3281,99.9,25.6,4822209,149291,72,583,52.0
808871,3283,100,25.4,4818719,153667,76,595,52.0
603405,3283,100,25.4,4817047,153667,66,401,52.0
884420,3283,100,25.4,4819312,153667,77,492,52.0
767624,3283,100,25.4,4819921,161218,68,491,52.0
917873,3283,100,25.4,4819212,153667,78,490,52.0
905412,3283,100,25.4,4819357,153667,82,492,52.0
681355,3283,100,25.3,4813091,153666,57,678,51.9
676410,3283,100,25.4,4818665,153667,75,686,52.0
904656,3283,100,24.5,4756549,174668,63,488,52.0
908986,3283,100,24.6,4765320,174668,66,492,52.0
920101,3283,100,24.4,4755885,149291,65,388,52.0
490271,3283,100,25.4,4818739,153667,76,392,52.0
879991,3282,99.9,25.1,4791791,153667,83,501,52.0
772865,3283,100,25.4,4819685,153667,77,491,52.0
783201,3283,100,24.6,4763501,153667,72,393,52.0
871213,3283,100,25.4,4820047,161218,74,584,52.0
801143,3283,100,25.4,4818311,161218,75,389,52.0
643112,3283,100,25.4,4817746,161218,70,587,52.0
801489,3283,100,25.4,4818046,161218,70,689,52.0
724583,3283,100,25.4,4817415,157760,72,291,52.0
678025,3266,99.5,25.6,4805349,46505,203,589,52.1
798438,3283,100,25.4,4817707,144683,77,590,52.0
611427,3282,99.9,25.5,4817659,174848,74,592,52.0
904644,3283,100,25.2,4802900,153667,67,596,52.0
568310,3283,100,25.5,4820148,174684,73,391,52.0
768835,3283,100,25.4,4818289,153667,75,586,52.0
697897,3283,100,25.4,4818156,161218,70,287,52.0
903519,3282,99.9,25.5,4818767,174676,74,688,52.0
890414,3283,100,25.4,4818229,161218,74,591,52.0
879304,3283,100,25.4,4817582,153667,73,589,52.0
834291,3283,100,25.4,4816794,153667,71,586,52.0
816253,3282,99.9,25.5,4818763,153667,75,778,52.0
663131,3281,99.9,25.5,4819247,144605,80,384,52.0
672572,3279,99.8,25.4,4812297,104428,97,688,52.0
877298,3283,100,25.4,4818478,153667,75,390,52.0
735088,3282,99.9,25.5,4818338,149291,77,589,52.0
749413,3269,99.5,26.0,4821055,144684,85,4243,52.0
834848,3282,99.9,25.5,4816605,149291,70,589,52.0
914495,3283,100,25.4,4818186,174668,72,585,52.0
895926,3283,100,25.4,4818527,153667,77,292,52.0
885154,3283,100,25.4,4819162,153667,77,590,52.0
815563,3283,100,25.4,4819064,149291,81,486,52.0
880355,3283,100,25.4,4819099,161225,73,590,52.0
824494,3283,100,25.4,4819913,154768,75,586,52.0
814955,3283,100,24.3,4746434,149399,59,495,52.0
888113,3283,100,25.4,4818932,161218,73,485,52.0
730774,3283,100,25.4,4818246,153667,73,781,52.0
686749,3282,99.9,25.5,4818065,153667,75,385,52.0
423183,3282,99.9,25.5,4821475,174674,74,387,52.0
903551,3282,99.9,25.5,4821420,153667,78,506,52.0
636302,3283,100,25.5,4820170,154724,75,582,52.0
SLT11,3283,100,23.9,4725185,204323,61,385,52.0
SLT1,3282,99.9,25.4,4814668,204323,60,99,52.0
SLT1105,3280,99.9,25.4,4808193,98001,103,305,52.0
SLT0469,3274,99.7,24.0,4713969,74102,126,109,52.1
SLT0892,3283,100,24.2,4740211,204323,57,196,52.0
SLT8,3284,100,25.5,4825277,161262,72,194,52.0
SLT0626,3267,99.5,23.9,4701632,53478,152,309,52.1
